sub,role,trial,unfairness,choice,choice_RT
269,other,5,85,1,21.496
269,other,6,65,0,1.979
269,other,7,55,0,1.296
269,other,8,80,1,1.771
269,other,9,50,0,1.551
269,other,10,75,1,2.478
269,other,11,55,0,1.39
269,other,12,95,1,2.249
269,other,13,75,1,2.261
269,other,14,85,1,1.82
269,other,15,60,0,1.441
269,other,16,65,0,16.423
269,other,17,90,1,1.452
269,other,18,80,1,1.637
269,other,19,50,0,1.479
269,other,20,60,0,1.466
270,other,1,60,0,8.694
270,other,2,55,0,42.026
270,other,3,90,1,6.098
270,other,4,95,1,3.567
270,other,5,50,0,4.653
270,other,6,75,0,4.414
270,other,7,70,0,13.647
270,other,8,65,0,2.452
270,other,9,70,0,3.496
270,other,10,50,0,3.925
270,other,11,75,0,3.478
270,other,12,55,0,3.976
270,other,13,90,1,11.398
270,other,14,65,0,3.017
270,other,15,80,0,3.387
270,other,16,60,0,2.081
270,other,17,85,1,7.389
270,other,18,85,1,3.741
270,other,19,95,1,3.386
270,other,20,80,0,2.921
271,other,1,65,0,6.787
271,other,2,50,0,4.039
271,other,3,95,1,6.646
271,other,4,85,1,4.803
271,other,5,90,1,4.346
271,other,6,70,0,3.201
271,other,7,50,0,2.929
271,other,8,95,1,5.432
271,other,9,55,0,3.884
271,other,10,75,0,3.024
271,other,11,65,0,3.295
271,other,12,55,0,15.103
271,other,13,70,1,4.072
271,other,14,80,1,3.458
271,other,15,60,0,3.033
271,other,16,90,1,3.144
271,other,17,80,0,4.151
271,other,18,60,0,2.667
271,other,19,85,1,3.541
271,other,20,75,0,2.413
272,other,1,80,0,7.197
272,other,2,60,0,3.407
272,other,3,85,0,5.486
272,other,4,70,0,3.599
272,other,5,55,0,2.819
272,other,6,95,0,3.154
272,other,7,80,0,2.341
272,other,8,50,0,2.734
272,other,9,95,0,2.572
272,other,10,60,0,3.011
272,other,11,85,0,2.781
272,other,12,90,0,2.79
272,other,13,70,0,2.569
272,other,14,90,0,2.426
272,other,15,55,0,2.307
272,other,16,50,0,2.353
272,other,17,65,0,1.972
272,other,18,75,0,2.816
272,other,19,65,0,2.258
272,other,20,75,0,3.351
273,other,1,90,1,5.277
273,other,2,85,1,2.747
273,other,3,75,1,3.807
273,other,4,50,0,3.472
273,other,5,85,1,2.715
273,other,6,70,1,3.796
273,other,7,60,0,2.872
273,other,8,55,0,3.102
273,other,9,65,0,3.406
273,other,10,65,0,6.282
273,other,11,75,1,2.629
273,other,12,80,1,2.496
273,other,13,70,1,2.22
273,other,14,95,1,2.214
273,other,15,90,1,1.946
273,other,16,95,1,2.917
273,other,17,50,0,2.409
273,other,18,80,1,2.538
273,other,19,60,0,2.512
273,other,20,55,0,2.471
274,other,1,95,1,3.914
274,other,2,55,0,2.8
274,other,3,70,0,3.021
274,other,4,90,1,3.429
274,other,5,85,1,3.843
274,other,6,60,0,2.657
274,other,7,55,0,2.9
274,other,8,65,0,2.577
274,other,9,80,1,3.503
274,other,10,60,0,2.637
274,other,11,50,0,2.511
274,other,12,70,1,3.279
274,other,13,65,0,2.624
274,other,14,90,1,2.384
274,other,15,80,1,2.18
274,other,16,85,0,2.325
274,other,17,75,1,2.238
274,other,18,95,1,3.167
274,other,19,50,0,2.624
274,other,20,75,1,2.162
275,other,1,60,0,9.806
275,other,2,85,0,4.705
275,other,3,85,0,3.885
275,other,4,65,0,4.181
275,other,5,95,0,4.266
275,other,6,70,0,3.82
275,other,7,80,0,3.197
275,other,8,60,0,3.575
275,other,9,75,0,3.269
275,other,10,90,0,3.176
275,other,11,80,0,3.334
275,other,12,90,0,4.301
275,other,13,95,1,3.023
275,other,14,50,0,3.543
275,other,15,75,1,6.52
275,other,16,70,1,2.353
275,other,17,65,1,3.775
275,other,18,50,0,3.167
275,other,19,55,1,2.759
275,other,20,55,1,1.984
276,other,1,75,0,4.077
276,other,2,80,0,2.487
276,other,3,70,0,2.322
276,other,4,65,0,1.667
276,other,5,90,1,2.347
276,other,6,50,0,3.258
276,other,7,60,0,1.635
276,other,8,75,0,1.701
276,other,9,70,0,2.337
276,other,10,90,1,2.049
276,other,11,95,1,1.546
276,other,12,85,0,2.044
276,other,13,95,1,1.395
276,other,14,80,0,2.601
276,other,15,55,0,1.438
276,other,16,65,0,2.895
276,other,17,85,0,2.314
276,other,18,50,0,2.522
276,other,19,60,0,1.886
276,other,20,55,0,1.883
277,other,1,95,1,15.113
277,other,2,80,0,4.027
277,other,3,65,0,5.339
277,other,4,55,0,3.35
277,other,5,75,0,2.598
277,other,6,50,0,2.372
277,other,7,50,0,2.052
277,other,8,60,0,4.099
277,other,9,70,0,2.31
277,other,10,85,0,2.187
277,other,11,65,0,2.012
277,other,12,80,0,3.08
277,other,13,70,0,2.155
277,other,14,55,0,3.861
277,other,15,60,0,2.163
277,other,16,95,1,3.212
277,other,17,90,1,2.501
277,other,18,75,0,2.976
277,other,19,90,1,2.471
277,other,20,85,0,2.363
278,other,1,95,1,7.142
278,other,2,95,1,4.69
278,other,3,75,1,7.424
278,other,4,90,1,6.96
278,other,5,50,0,10.305
278,other,6,85,1,4.383
278,other,7,55,0,4.511
278,other,8,60,0,4.744
278,other,9,60,0,3.615
278,other,10,80,1,4.345
278,other,11,75,1,4.623
278,other,12,70,1,3.729
278,other,13,55,0,3.299
278,other,14,90,1,5.141
278,other,15,80,1,3.593
278,other,16,85,1,3.743
278,other,17,70,1,4.102
278,other,18,65,0,3.928
278,other,19,50,0,4.118
278,other,20,65,0,3.316
279,other,1,60,0,5.082
279,other,2,55,0,4.355
279,other,3,60,0,5.518
279,other,4,50,0,3.597
279,other,5,65,1,6.919
279,other,6,70,1,2.854
279,other,7,55,0,2.55
279,other,8,85,1,3.508
279,other,9,70,1,3.05
279,other,10,90,1,2.596
279,other,11,75,1,3.236
279,other,12,80,1,2.963
279,other,13,95,1,2.607
279,other,14,95,1,2.509
279,other,15,85,1,2.431
279,other,16,50,0,2.299
279,other,17,80,1,3.099
279,other,18,65,1,2.726
279,other,19,75,1,2.943
279,other,20,90,1,2.665
280,other,1,60,0,7.984
280,other,2,80,1,3.836
280,other,3,90,1,4.192
280,other,4,90,1,4.005
280,other,5,65,0,4.477
280,other,6,75,0,3.882
280,other,7,70,0,3.584
280,other,8,75,0,5.572
280,other,9,60,0,4.826
280,other,10,85,1,3.233
280,other,11,55,0,9.298
280,other,12,65,0,5.37
280,other,13,95,1,4.486
280,other,14,85,1,5.141
280,other,15,50,0,4.215
280,other,16,95,1,4.365
280,other,17,50,0,3.584
280,other,18,55,0,3.499
280,other,19,80,1,2.944
280,other,20,70,0,3.385
281,other,1,65,0,6.012
281,other,2,80,0,16.747
281,other,3,85,1,3.463
281,other,4,95,1,3.438
281,other,5,90,1,8.203
281,other,6,50,0,5.119
281,other,7,85,1,4.192
281,other,8,80,1,3.093
281,other,9,95,1,2.619
281,other,10,60,0,2.481
281,other,11,60,0,2.724
281,other,12,50,0,3.301
281,other,13,90,1,2.969
281,other,14,55,0,2.973
281,other,15,70,0,1.786
281,other,16,65,0,2.419
281,other,17,70,0,1.753
281,other,18,55,0,2.963
281,other,19,75,0,2.127
281,other,20,75,0,2.168
282,other,1,85,1,4.63
282,other,2,70,1,2.857
282,other,3,95,1,4.485
282,other,4,50,0,2.829
282,other,5,65,1,3.805
282,other,6,80,1,3.111
282,other,7,55,0,2.329
282,other,8,80,1,2.401
282,other,9,75,1,2.16
282,other,10,50,0,3.162
282,other,11,55,0,2.728
282,other,12,90,1,2.959
282,other,13,90,1,2.346
282,other,14,60,0,1.858
282,other,15,70,1,2.207
282,other,16,65,1,2.912
282,other,17,60,0,2.305
282,other,18,95,1,2.711
282,other,19,85,1,2.88
282,other,20,75,1,2.263
283,other,1,90,1,7.961
283,other,2,60,0,4.248
283,other,3,85,1,3.511
283,other,4,80,1,4.397
283,other,5,75,1,4.266
283,other,6,75,1,3.221
283,other,7,55,0,3.016
283,other,8,65,0,2.97
283,other,9,55,0,3.941
283,other,10,70,1,2.828
283,other,11,65,1,3.295
283,other,12,80,1,4.082
283,other,13,95,1,3.693
283,other,14,90,1,2.761
283,other,15,50,0,2.549
283,other,16,95,1,3.875
283,other,17,50,0,2.865
283,other,18,60,0,3.579
283,other,19,70,1,3.327
283,other,20,85,1,3.762
285,other,1,50,0,6.728
285,other,2,55,0,3.941
285,other,3,95,1,3.809
285,other,4,75,1,3.664
285,other,5,50,0,2.397
285,other,6,75,1,3.083
285,other,7,70,1,2.922
285,other,8,90,1,2.765
285,other,9,70,1,4.548
285,other,10,65,1,2.777
285,other,11,80,1,4.133
285,other,12,85,1,3.417
285,other,13,65,1,2.339
285,other,14,60,0,2.783
285,other,15,60,0,3.363
285,other,16,85,1,3.024
285,other,17,80,1,3.53
285,other,18,90,1,2.421
285,other,19,55,0,2.457
285,other,20,95,1,2.461
287,other,1,85,0,6.7
287,other,2,80,0,3.129
287,other,3,60,0,2.931
287,other,4,55,0,2.403
287,other,5,65,0,3.48
287,other,6,85,0,4.116
287,other,7,70,0,2.521
287,other,8,95,0,2.975
287,other,9,50,0,2.369
287,other,10,50,0,2.293
287,other,11,65,0,3.462
287,other,12,90,0,2.181
287,other,13,55,0,1.893
287,other,14,75,0,2.063
287,other,15,95,0,2.42
287,other,16,75,0,1.932
287,other,17,80,0,2.663
287,other,18,60,0,3.874
287,other,19,90,0,3.312
287,other,20,70,0,2.896
288,other,1,85,1,5.313
288,other,2,70,0,3.457
288,other,3,50,0,2.362
288,other,4,55,0,2.246
288,other,5,90,1,2.015
288,other,6,60,0,2.447
288,other,7,85,1,1.796
288,other,8,65,0,5.076
288,other,9,90,1,1.62
288,other,10,60,0,4.246
288,other,11,80,1,1.58
288,other,12,95,1,1.77
288,other,13,95,1,2.473
288,other,14,65,1,3.169
288,other,15,75,1,1.661
288,other,16,50,0,2.41
288,other,17,70,1,2.016
288,other,18,80,1,1.45
288,other,19,55,0,2.287
288,other,20,75,1,2.534
289,other,1,75,0,9.79
289,other,2,85,0,15.186
289,other,3,90,1,7.849
289,other,4,55,0,4.2
289,other,5,85,1,6.578
289,other,6,70,0,4.297
289,other,7,65,0,5.844
289,other,8,80,0,5.288
289,other,9,80,0,3.274
289,other,10,95,1,5.948
289,other,11,50,0,4.422
289,other,12,60,0,9.916
289,other,13,75,0,5.632
289,other,14,90,1,3.23
289,other,15,70,0,4.013
289,other,16,95,1,3.931
289,other,17,55,0,3.984
289,other,18,60,0,4.529
289,other,19,65,0,3.853
289,other,20,50,0,3.826
290,other,1,60,0,6.19
290,other,2,85,0,9.052
290,other,3,90,1,4.575
290,other,4,90,0,4.247
290,other,5,50,0,4.149
290,other,6,85,0,3.01
290,other,7,70,0,3.031
290,other,8,50,0,3.34
290,other,9,55,0,3.662
290,other,10,70,0,3.271
290,other,11,60,0,3.323
290,other,12,75,0,3.018
290,other,13,75,0,3.138
290,other,14,65,0,3.536
290,other,15,95,0,4.391
290,other,16,80,0,2.924
290,other,17,65,0,2.629
290,other,18,55,0,3.338
290,other,19,80,0,2.594
290,other,20,95,0,3.909
291,other,1,65,0,7.939
291,other,2,60,0,5.456
291,other,3,75,1,6.488
291,other,4,55,0,4.763
291,other,5,65,0,3.696
291,other,6,80,1,7.538
291,other,7,90,1,4.04
291,other,8,95,1,4.36
291,other,9,70,0,4.671
291,other,10,75,1,4.451
291,other,11,85,1,4.613
291,other,12,60,0,4.119
291,other,13,90,1,3.778
291,other,14,50,0,3.738
291,other,15,55,0,4.192
291,other,16,80,1,3.412
291,other,17,85,1,3.587
291,other,18,70,0,3.73
291,other,19,95,1,3.51
291,other,20,50,0,4.095
292,other,1,80,0,5.135
292,other,2,70,0,3.59
292,other,3,85,1,3.927
292,other,4,85,1,3.85
292,other,5,90,1,4.415
292,other,6,95,1,2.756
292,other,7,70,1,3.5
292,other,8,90,1,3.435
292,other,9,65,0,2.951
292,other,10,60,0,4.334
292,other,11,65,0,2.842
292,other,12,75,0,4.33
292,other,13,50,0,2.952
292,other,14,95,1,2.926
292,other,15,75,1,2.29
292,other,16,60,0,2.553
292,other,17,50,0,2.179
292,other,18,80,0,2.527
292,other,19,55,0,2.002
292,other,20,55,0,2.735
293,other,1,55,0,13.261
293,other,2,95,1,6.855
293,other,3,90,1,5.172
293,other,4,70,1,3.745
293,other,5,80,1,3.754
293,other,6,95,1,4.212
293,other,7,85,1,2.792
293,other,8,75,1,5.199
293,other,9,85,1,3.764
293,other,10,50,0,3.365
293,other,11,75,1,2.801
293,other,12,65,0,3.977
293,other,13,60,0,5.252
293,other,14,55,0,3.658
293,other,15,60,0,3.642
293,other,16,90,1,3.765
293,other,17,50,0,2.661
293,other,18,80,1,6.609
293,other,19,70,1,3.409
293,other,20,65,0,25.26
294,other,1,75,1,6.743
294,other,2,60,0,16.045
294,other,3,75,1,19.834
294,other,4,80,1,3.883
294,other,5,85,1,4.336
294,other,6,70,1,3.415
294,other,7,60,0,3.347
294,other,8,90,1,3.876
294,other,9,55,0,2.711
294,other,10,65,1,6.422
294,other,11,95,1,2.646
294,other,12,55,0,2.972
294,other,13,90,1,2.748
294,other,14,50,0,2.26
294,other,15,95,1,13.293
294,other,16,65,1,3.361
294,other,17,70,1,3.356
294,other,18,50,0,2.47
294,other,19,85,1,3.59
294,other,20,80,1,2.872
295,other,1,75,0,12.173
295,other,2,60,0,5.015
295,other,3,90,1,4.555
295,other,4,70,0,3.302
295,other,5,70,0,5.279
295,other,6,90,1,4.894
295,other,7,85,1,4.53
295,other,8,95,1,3.276
295,other,9,85,1,2.554
295,other,10,65,0,2.224
295,other,11,50,0,2.921
295,other,12,60,0,4.174
295,other,13,80,1,8.847
295,other,14,80,1,6.031
295,other,15,50,0,3.616
295,other,16,65,0,2.999
295,other,17,75,0,2.659
295,other,18,55,0,2.483
295,other,19,55,0,2.874
295,other,20,95,1,3.24
296,other,1,70,0,10.406
296,other,2,55,0,3.724
296,other,3,75,1,5.363
296,other,4,60,0,4.724
296,other,5,95,1,5.243
296,other,6,70,1,24.701
296,other,7,55,0,3.464
296,other,8,50,0,3.172
296,other,9,65,0,4.35
296,other,10,60,0,2.753
296,other,11,90,1,4.152
296,other,12,80,1,4.201
296,other,13,90,1,4.433
296,other,14,85,1,3.737
296,other,15,50,0,3.777
296,other,16,65,0,2.915
296,other,17,80,1,17.09
296,other,18,95,1,3.099
296,other,19,85,1,2.994
296,other,20,75,0,5.43
297,other,1,55,0,4.906
297,other,2,90,1,3.995
297,other,3,90,1,2.732
297,other,4,60,0,13.531
297,other,5,70,0,2.57
297,other,6,70,0,2.191
297,other,7,80,0,2.42
297,other,8,65,0,2.128
297,other,9,85,1,2.891
297,other,10,65,0,1.888
297,other,11,55,0,2.062
297,other,12,75,0,2.566
297,other,13,60,0,4.889
297,other,14,95,1,2.528
297,other,15,85,1,2.468
297,other,16,50,0,2.036
297,other,17,50,0,2.356
297,other,18,75,0,2.371
297,other,19,80,0,1.752
297,other,20,95,1,2.061
298,other,1,80,0,7.292
298,other,2,60,0,5.935
298,other,3,85,1,7.155
298,other,4,75,0,4.551
298,other,5,70,0,4.124
298,other,6,65,0,4.901
298,other,7,85,1,4.714
298,other,8,95,1,4.568
298,other,9,80,0,3.33
298,other,10,50,0,5.306
298,other,11,55,0,4.622
298,other,12,50,0,5.309
298,other,13,70,0,6.116
298,other,14,90,1,5.483
298,other,15,95,1,5.45
298,other,16,90,1,5.177
298,other,17,60,0,4.945
298,other,18,65,0,3.969
298,other,19,75,0,5.637
298,other,20,55,0,3.848
299,other,1,55,0,4.326
299,other,2,65,0,3.201
299,other,3,60,0,3.967
299,other,4,90,0,3.082
299,other,5,65,0,2.872
299,other,6,60,0,2.464
299,other,7,85,0,3.556
299,other,8,85,0,2.893
299,other,9,70,0,2.543
299,other,10,80,0,2.284
299,other,11,50,0,5.166
299,other,12,90,0,3.082
299,other,13,75,0,2.754
299,other,14,80,0,3.077
299,other,15,75,0,2.343
299,other,16,50,0,2.069
299,other,17,55,0,2.223
299,other,18,70,0,2.046
299,other,19,95,0,2.765
299,other,20,95,0,2.211
300,other,1,95,1,19.566
300,other,2,70,1,12.361
300,other,3,60,0,5.345
300,other,4,75,1,4.652
300,other,5,60,0,6.331
300,other,6,85,1,4.5
300,other,7,80,1,4.705
300,other,8,65,1,6.055
300,other,9,90,1,6.095
300,other,10,75,1,4.996
300,other,11,70,1,3.231
300,other,12,50,0,3.808
300,other,13,90,1,3.567
300,other,14,50,0,3.462
300,other,15,55,0,3.64
300,other,16,80,1,4.251
300,other,17,55,0,4.071
300,other,18,85,1,4.416
300,other,19,65,1,3.946
300,other,20,95,1,3.707
301,other,1,75,0,4.442
301,other,2,80,0,2.626
301,other,3,50,0,2.526
301,other,4,90,1,2.323
301,other,5,65,0,2.722
301,other,6,70,0,2.581
301,other,7,95,1,3.858
301,other,8,60,0,2.064
301,other,9,60,0,1.413
301,other,10,55,0,2.483
301,other,11,85,1,2.531
301,other,12,80,0,4.669
301,other,13,65,0,2.058
301,other,14,85,1,1.769
301,other,15,70,0,2.379
301,other,16,50,0,2.021
301,other,17,55,0,3.454
301,other,18,75,0,3.256
301,other,19,95,1,3.06
301,other,20,90,1,2.832
302,other,1,90,0,11.603
302,other,2,65,0,4.685
302,other,3,85,0,4.622
302,other,4,75,0,3.075
302,other,5,55,0,4.115
302,other,6,60,0,3.566
302,other,7,95,0,4.164
302,other,8,70,0,2.974
302,other,9,55,0,3.815
302,other,10,75,0,3.613
302,other,11,50,0,2.934
302,other,12,65,0,3.449
302,other,13,60,0,3.956
302,other,14,80,0,3.35
302,other,15,50,0,4.023
302,other,16,70,0,2.834
302,other,17,85,0,3.801
302,other,18,95,0,3.257
302,other,19,90,0,2.925
302,other,20,80,0,3.785
303,other,1,70,0,11.63
303,other,2,95,1,2.27
303,other,3,55,0,3.987
303,other,4,80,1,1.624
303,other,5,80,1,3.16
303,other,6,90,0,2.415
303,other,7,85,1,2.657
303,other,8,75,1,3.339
303,other,9,95,1,1.839
303,other,10,65,0,2.161
303,other,11,60,0,2.421
303,other,12,75,1,2.231
303,other,13,90,1,1.889
303,other,14,70,1,1.973
303,other,15,50,0,1.578
303,other,16,50,0,1.799
303,other,17,55,0,1.985
303,other,18,60,0,2.191
303,other,19,65,0,2.411
303,other,20,85,1,2.437
304,other,1,90,1,7.497
304,other,2,85,0,5.579
304,other,3,75,0,2.862
304,other,4,65,0,3.773
304,other,5,95,1,3.431
304,other,6,55,0,4.145
304,other,7,70,0,3.057
304,other,8,90,1,3.457
304,other,9,95,1,3.459
304,other,10,85,0,2.473
304,other,11,75,0,2.319
304,other,12,55,0,3.046
304,other,13,60,0,2.954
304,other,14,60,0,2.6
304,other,15,70,0,2.57
304,other,16,50,0,3.248
304,other,17,50,0,3.112
304,other,18,65,0,3.557
304,other,19,80,0,2.989
304,other,20,80,0,2.552
305,other,1,85,1,13.779
305,other,2,65,0,5.335
305,other,3,70,0,4.844
305,other,4,55,0,2.909
305,other,5,85,1,3.81
305,other,6,60,0,4.092
305,other,7,50,0,3.897
305,other,8,80,1,3.341
305,other,9,75,1,4.582
305,other,10,90,1,2.997
305,other,11,70,0,2.341
305,other,12,80,1,3.641
305,other,13,60,0,2.75
305,other,14,75,1,2.824
305,other,15,50,0,5.895
305,other,16,65,0,6.575
305,other,17,95,1,2.681
305,other,18,55,0,5.308
305,other,19,90,1,2.818
305,other,20,95,1,2.819
306,other,1,55,0,7.921
306,other,2,75,1,10.192
306,other,3,70,1,4.355
306,other,4,75,1,4.711
306,other,5,50,0,4.555
306,other,6,60,0,4.224
306,other,7,95,1,5.271
306,other,8,50,0,3.365
306,other,9,95,1,4.996
306,other,10,90,1,4.151
306,other,11,60,0,4.109
306,other,12,65,1,3.677
306,other,13,65,1,3.319
306,other,14,80,1,7.805
306,other,15,55,0,4.586
306,other,16,85,1,3.971
306,other,17,90,1,4.23
306,other,18,85,1,3.599
306,other,19,70,1,3.719
306,other,20,80,1,7.119
308,other,1,50,0,9.719
308,other,2,70,0,8.434
308,other,3,60,0,4.749
308,other,4,70,0,4.616
308,other,5,55,0,6.946
308,other,6,60,0,4.353
308,other,7,65,0,5.3
308,other,8,80,0,5.193
308,other,9,75,0,8.25
308,other,10,95,1,4.894
308,other,11,75,0,5.165
308,other,12,80,1,6.004
308,other,13,50,0,6.802
308,other,14,85,1,4.543
308,other,15,85,1,4.538
308,other,16,95,1,5.489
308,other,17,65,0,5.223
308,other,18,90,1,4.303
308,other,19,55,0,5.481
308,other,20,90,1,5.38
309,other,1,75,0,2.102
309,other,2,60,0,2.525
309,other,3,55,0,1.845
309,other,4,70,1,3.192
309,other,5,80,1,2.694
309,other,6,75,0,2.035
309,other,7,50,0,3.164
309,other,8,95,1,4.013
309,other,9,60,1,2.636
309,other,10,95,1,1.914
309,other,11,65,1,2.367
309,other,12,85,1,2.058
309,other,13,55,0,2.922
309,other,14,90,0,2.807
309,other,15,70,1,2.349
309,other,16,65,0,2.433
309,other,17,50,0,1.546
309,other,18,90,0,2.238
309,other,19,85,1,2.195
309,other,20,80,1,2.153
310,other,1,75,0,4.128
310,other,2,50,0,2.568
310,other,3,55,0,5.143
310,other,4,55,0,5.113
310,other,5,80,0,2.249
310,other,6,60,0,3.148
310,other,7,90,0,3.125
310,other,8,80,0,3.601
310,other,9,85,0,2.449
310,other,10,60,0,2.617
310,other,11,75,0,2.926
310,other,12,90,0,2.528
310,other,13,85,0,2.547
310,other,14,70,0,4.191
310,other,15,65,0,2.878
310,other,16,65,0,2.629
310,other,17,70,0,2.474
310,other,18,50,0,3.503
310,other,19,95,0,3.663
310,other,20,95,0,2.135
311,other,1,65,0,19.92
311,other,2,85,1,10.008
311,other,3,60,0,4.906
311,other,4,95,1,4.343
311,other,5,70,1,3.628
311,other,6,55,0,3.238
311,other,7,95,1,3.807
311,other,8,85,1,2.822
311,other,9,65,0,3.505
311,other,10,50,0,2.909
311,other,11,80,1,6.791
311,other,12,75,1,2.776
311,other,13,90,1,3.225
311,other,14,70,0,3.731
311,other,15,80,1,3.502
311,other,16,75,1,2.697
311,other,17,60,0,3.046
311,other,18,90,1,2.897
311,other,19,55,0,4.997
311,other,20,50,0,3.104
312,other,1,85,0,4.423
312,other,2,75,0,3.65
312,other,3,65,0,3.383
312,other,4,55,1,4.064
312,other,5,90,0,3.509
312,other,6,65,0,3.511
312,other,7,55,0,3.166
312,other,8,80,1,8.359
312,other,9,95,1,3.342
312,other,10,80,0,6.023
312,other,11,70,1,3.501
312,other,12,70,0,4.087
312,other,13,50,1,3.909
312,other,14,85,0,4.437
312,other,15,95,0,3.374
312,other,16,60,0,3.17
312,other,17,75,1,2.633
312,other,18,60,0,3.01
312,other,19,50,0,2.971
312,other,20,90,1,2.495
313,other,1,65,0,8.855
313,other,2,55,0,3.813
313,other,3,70,0,6.153
313,other,4,70,0,5.337
313,other,5,50,0,3.434
313,other,6,80,0,6.866
313,other,7,55,0,3.852
313,other,8,50,0,2.879
313,other,9,75,0,3.18
313,other,10,85,0,3.669
313,other,11,90,0,3.54
313,other,12,75,0,2.664
313,other,13,95,1,3.221
313,other,14,65,0,3.209
313,other,15,60,0,3.047
313,other,16,85,1,6.571
313,other,17,80,0,2.54
313,other,18,60,0,3.242
313,other,19,95,1,2.938
313,other,20,90,1,3.116
315,other,1,65,0,7.354
315,other,2,55,0,2.948
315,other,3,65,0,6.854
315,other,4,85,0,2.424
315,other,5,95,1,2.994
315,other,6,90,1,3.809
315,other,7,50,0,4.195
315,other,8,60,0,2.563
315,other,9,85,0,2.689
315,other,10,75,0,2.635
315,other,11,90,1,2.548
315,other,12,70,0,3.105
315,other,13,95,1,2.664
315,other,14,60,0,2.716
315,other,15,50,0,1.931
315,other,16,75,0,2.619
315,other,17,70,0,2.395
315,other,18,55,0,2.101
315,other,19,80,0,2.461
315,other,20,80,0,2.405
316,other,1,50,0,6.361
316,other,2,70,0,5.238
316,other,3,80,0,5.105
316,other,4,75,0,6.058
316,other,5,55,0,2.948
316,other,6,50,0,2.285
316,other,7,65,0,2.077
316,other,8,55,0,2.655
316,other,9,70,0,3.02
316,other,10,60,0,2.047
316,other,11,95,0,2.545
316,other,12,85,0,2.778
316,other,13,60,0,1.989
316,other,14,90,1,9.527
316,other,15,85,1,3.876
316,other,16,95,1,2.018
316,other,17,65,0,2.074
316,other,18,75,0,1.64
316,other,19,80,1,4.031
316,other,20,90,1,1.933
318,other,1,95,0,7.698
318,other,2,80,0,3.692
318,other,3,65,0,3.375
318,other,4,90,0,2.928
318,other,5,50,0,3.926
318,other,6,50,0,2.598
318,other,7,60,0,2.379
318,other,8,75,0,3.514
318,other,9,90,0,2.811
318,other,10,55,0,3.009
318,other,11,70,0,3.213
318,other,12,55,0,3.083
318,other,13,65,0,2.741
318,other,14,95,0,3.817
318,other,15,60,0,3.183
318,other,16,85,0,2.745
318,other,17,70,0,2.432
318,other,18,85,0,2.635
318,other,19,80,0,2.302
318,other,20,75,0,2.332
319,other,1,60,0,3.5
319,other,2,70,0,3.418
319,other,3,80,0,2.352
319,other,4,55,0,2.927
319,other,5,90,1,4.319
319,other,6,65,0,5.601
319,other,7,95,1,4.181
319,other,8,80,0,2.481
319,other,9,90,1,3.962
319,other,10,70,0,4.182
319,other,11,85,0,2.789
319,other,12,60,0,2.649
319,other,13,50,0,3.124
319,other,14,75,0,18.887
319,other,15,65,0,4.188
319,other,16,95,1,2.462
319,other,17,75,0,2.92
319,other,18,85,0,2.83
319,other,19,55,0,2.384
319,other,20,50,0,3.273
320,other,1,65,0,3.896
320,other,2,85,0,2.856
320,other,3,55,0,2.275
320,other,4,95,1,3.378
320,other,5,60,0,1.783
320,other,6,80,0,2.295
320,other,7,85,0,2.933
320,other,8,90,1,3.047
320,other,9,95,1,2.59
320,other,10,50,0,1.725
320,other,11,65,0,1.941
320,other,12,50,0,1.819
320,other,13,60,0,2.011
320,other,14,90,1,1.291
320,other,15,70,0,1.622
320,other,16,75,0,1.629
320,other,17,75,0,1.667
320,other,18,55,0,2.053
320,other,19,70,0,1.907
320,other,20,80,0,2.591
321,other,1,75,0,20.718
321,other,2,90,1,5.782
321,other,3,70,0,3.38
321,other,4,95,1,5.81
321,other,5,60,0,4.383
321,other,6,50,0,3.768
321,other,7,95,1,4.382
321,other,8,85,1,3.687
321,other,9,55,0,3.898
321,other,10,80,1,3.29
321,other,11,65,0,2.996
321,other,12,55,0,2.997
321,other,13,85,0,2.903
321,other,14,75,0,3.566
321,other,15,80,1,1.953
321,other,16,70,0,2.436
321,other,17,90,1,3.422
321,other,18,65,0,3.406
321,other,19,50,0,2.223
321,other,20,60,0,4.567
322,other,1,80,0,4.609
322,other,2,60,0,2.047
322,other,3,85,0,2.956
322,other,4,55,0,2.505
322,other,5,75,0,1.891
322,other,6,65,0,1.789
322,other,7,70,0,1.875
322,other,8,90,0,2.082
322,other,9,90,0,2.579
322,other,10,60,0,1.678
322,other,11,95,1,3.403
322,other,12,50,0,2.109
322,other,13,50,0,1.948
322,other,14,55,0,2.093
322,other,15,70,1,2.92
322,other,16,80,0,2.424
322,other,17,65,0,1.728
322,other,18,95,1,2.902
322,other,19,75,0,2.159
322,other,20,85,0,2.21
323,other,1,70,0,4.656
323,other,2,95,1,2.765
323,other,3,60,0,2.908
323,other,4,65,0,2.341
323,other,5,70,0,2.668
323,other,6,60,0,2.418
323,other,7,85,1,1.878
323,other,8,75,0,3.834
323,other,9,50,0,2.544
323,other,10,85,0,5.438
323,other,11,80,0,1.956
323,other,12,65,0,2.09
323,other,13,90,1,2.577
323,other,14,55,0,2.545
323,other,15,55,0,2.155
323,other,16,75,0,2.509
323,other,17,50,0,2.138
323,other,18,90,1,1.795
323,other,19,95,1,3.358
323,other,20,80,0,1.867
325,other,1,65,0,9.181
325,other,2,50,0,3.936
