,sub,trial,inv,mult,ret
6523,82,44,6,4,0
6524,82,45,5,4,0
6525,82,46,4,4,0
6526,82,47,5,4,0
6527,82,48,2,4,0
6528,82,49,5,4,1
6529,82,50,6,6,0
6530,82,51,9,2,18
6531,82,52,5,4,5
6532,82,53,0,2,0
6533,82,54,6,4,11
6534,82,55,5,2,5
6535,82,56,6,2,7
6536,82,57,2,4,4
6537,82,58,8,2,7
6538,82,59,1,4,0
6539,82,60,4,6,0
6540,82,61,5,6,5
6541,82,62,4,6,6
6542,82,63,10,4,0
6543,82,64,1,4,2
6544,82,65,9,6,0
6545,82,66,2,4,4
6546,82,67,7,2,14
6547,82,68,7,4,2
6548,82,69,5,2,5
6549,82,70,3,4,6
6550,82,71,3,6,0
6551,82,72,9,4,9
6552,82,73,10,2,5
6553,82,74,1,6,4
6554,82,75,10,6,25
6555,82,76,5,6,15
6556,82,77,2,4,4
6557,82,78,3,4,6
6558,82,79,1,2,1
6559,82,80,5,4,0
6560,83,1,6,4,0
6561,83,2,4,4,0
6562,83,3,4,6,0
6563,83,4,10,2,0
6564,83,5,3,6,0
6565,83,6,4,4,0
6566,83,7,4,2,0
6567,83,8,2,2,0
6568,83,9,3,4,0
6569,83,10,3,4,0
6570,83,11,6,2,0
6571,83,12,5,6,0
6572,83,13,6,6,0
6573,83,14,10,6,0
6574,83,15,1,6,0
6575,83,16,3,6,0
6576,83,17,5,2,0
6577,83,18,10,2,0
6578,83,19,1,2,0
6579,83,20,10,6,0
6580,83,21,5,6,0
6581,83,22,5,2,0
6582,83,23,0,2,0
6583,83,24,10,4,0
6584,83,25,2,2,0
6585,83,26,9,4,0
6586,83,27,5,4,0
6587,83,28,9,4,0
6588,83,29,7,2,0
6589,83,30,2,4,0
6590,83,31,5,2,0
6591,83,32,4,2,0
6592,83,33,5,4,0
6593,83,34,6,2,0
6594,83,35,0,4,0
6595,83,36,4,4,0
6596,83,37,0,6,0
6597,83,38,9,2,0
6598,83,39,5,6,0
6599,83,40,9,6,0
6600,83,41,2,4,0
6601,83,42,3,2,0
6602,83,43,5,4,0
6603,83,44,5,4,0
6604,83,45,10,4,0
6605,83,46,2,4,0
6606,83,47,3,2,0
6607,83,48,5,4,0
6608,83,49,4,6,0
6609,83,50,5,2,0
6610,83,51,6,6,0
6611,83,52,2,4,0
6612,83,53,6,4,0
6613,83,54,3,4,0
6614,83,55,2,6,0
6615,83,56,10,4,0
6616,83,57,7,6,0
6617,83,58,1,4,0
6618,83,59,4,6,0
6619,83,60,6,4,0
6620,83,61,7,4,0
6621,83,62,8,4,0
6622,83,63,8,4,0
6623,83,64,10,6,0
6624,83,65,0,4,0
6625,83,66,4,4,0
6626,83,67,6,4,0
6627,83,68,10,4,0
6628,83,69,8,2,0
6629,83,70,1,4,0
6630,83,71,5,4,0
6631,83,72,5,4,0
6632,83,73,9,4,0
6633,83,74,5,4,0
6634,83,75,7,4,0
6635,83,76,8,4,0
6636,83,77,3,4,0
6637,83,78,5,6,0
6638,83,79,8,6,0
6639,83,80,6,2,0
6640,84,1,3,6,4
6641,84,2,3,4,4
6642,84,3,6,2,7
6643,84,4,3,6,4
6644,84,5,9,2,8
6645,84,6,7,4,8
6646,84,7,5,4,8
6647,84,8,3,2,0
6648,84,9,10,4,20
6649,84,10,7,4,12
6650,84,11,4,4,5
6651,84,12,4,6,8
6652,84,13,4,6,9
6653,84,14,4,4,7
6654,84,15,6,4,10
6655,84,16,5,6,10
6656,84,17,7,2,4
6657,84,18,5,2,3
6658,84,19,8,4,15
6659,84,20,4,4,8
6660,84,21,10,2,10
6661,84,22,5,4,6
6662,84,23,2,4,0
6663,84,24,2,4,0
6664,84,25,6,4,11
6665,84,26,5,4,7
6666,84,27,7,6,15
6667,84,28,1,4,0
6668,84,29,10,6,20
6669,84,30,4,2,4
6670,84,31,6,6,10
6671,84,32,5,6,10
6672,84,33,0,6,0
6673,84,34,2,4,0
6674,84,35,5,6,10
6675,84,36,1,6,0
6676,84,37,9,4,17
6677,84,38,5,2,3
6678,84,39,4,4,7
6679,84,40,6,2,5
6680,84,41,10,4,20
6681,84,42,2,4,0
6682,84,43,4,6,8
6683,84,44,5,4,7
6684,84,45,3,4,4
6685,84,46,6,4,7
6686,84,47,5,2,4
6687,84,48,3,4,5
6688,84,49,9,4,17
6689,84,50,10,6,25
6690,84,51,8,4,15
6691,84,52,9,4,16
6692,84,53,6,2,3
6693,84,54,6,6,12
6694,84,55,0,4,0
6695,84,56,3,4,4
6696,84,57,6,4,10
6697,84,58,10,2,10
6698,84,59,5,2,3
6699,84,60,2,2,0
6700,84,61,4,2,1
6701,84,62,8,4,15
6702,84,63,5,4,8
6703,84,64,5,6,5
6704,84,65,5,4,7
6705,84,66,8,6,15
6706,84,67,10,4,20
6707,84,68,1,4,0
6708,84,69,1,2,0
6709,84,70,8,2,7
6710,84,71,2,6,0
6711,84,72,2,2,0
6712,84,73,9,6,16
6713,84,74,10,6,33
6714,84,75,10,4,20
6715,84,76,3,2,0
6716,84,77,5,4,7
6717,84,78,5,4,8
6718,84,79,0,2,0
6719,84,80,0,4,0
6720,85,1,0,2,0
6721,85,2,10,4,10
6722,85,3,3,4,0
6723,85,4,2,4,1
6724,85,5,5,4,6
6725,85,6,5,2,0
6726,85,7,0,6,0
6727,85,8,5,6,2
6728,85,9,2,2,0
6729,85,10,8,6,7
6730,85,11,7,4,2
6731,85,12,5,6,4
6732,85,13,10,6,10
6733,85,14,10,4,7
6734,85,15,4,6,4
6735,85,16,5,4,6
6736,85,17,8,4,4
6737,85,18,4,4,0
6738,85,19,3,2,1
6739,85,20,9,4,5
6740,85,21,9,6,11
6741,85,22,4,6,4
6742,85,23,5,2,5
6743,85,24,6,2,0
6744,85,25,2,4,0
6745,85,26,7,4,3
6746,85,27,1,2,0
6747,85,28,8,4,0
6748,85,29,5,2,3
6749,85,30,10,4,10
6750,85,31,5,6,5
6751,85,32,9,2,3
6752,85,33,4,6,5
6753,85,34,10,2,7
6754,85,35,6,4,4
6755,85,36,4,4,0
6756,85,37,4,4,3
6757,85,38,2,4,2
6758,85,39,10,6,0
6759,85,40,3,4,3
6760,85,41,3,4,0
6761,85,42,5,4,3
6762,85,43,6,2,2
6763,85,44,5,4,0
6764,85,45,4,2,1
6765,85,46,6,6,5
6766,85,47,5,2,1
6767,85,48,9,4,0
6768,85,49,3,6,2
6769,85,50,7,6,6
6770,85,51,1,4,0
6771,85,52,5,4,0
6772,85,53,3,2,3
6773,85,54,7,2,1
6774,85,55,6,2,2
6775,85,56,1,4,0
6776,85,57,6,4,7
6777,85,58,4,4,1
6778,85,59,4,2,0
6779,85,60,9,4,10
6780,85,61,2,2,0
6781,85,62,10,2,0
6782,85,63,3,4,0
6783,85,64,0,4,0
6784,85,65,1,6,1
6785,85,66,3,6,4
6786,85,67,10,6,12
6787,85,68,5,6,6
6788,85,69,8,2,4
6789,85,70,0,4,0
6790,85,71,2,6,2
6791,85,72,6,6,9
6792,85,73,8,4,2
6793,85,74,2,4,0
6794,85,75,6,4,1
6795,85,76,5,4,3
6796,85,77,10,4,8
6797,85,78,6,4,5
6798,85,79,5,4,5
6799,85,80,5,4,3
6800,86,1,2,2,0
6801,86,2,3,4,0
6802,86,3,10,4,9
6803,86,4,1,4,0
6804,86,5,5,4,4
6805,86,6,0,6,0
6806,86,7,4,4,2
6807,86,8,10,4,0
6808,86,9,10,2,0
6809,86,10,0,2,0
6810,86,11,0,4,0
6811,86,12,7,6,11
6812,86,13,10,2,0
6813,86,14,7,4,7
6814,86,15,4,2,0
6815,86,16,5,2,0
6816,86,17,8,2,0
6817,86,18,3,4,0
6818,86,19,4,2,0
6819,86,20,9,4,10
6820,86,21,6,4,7
6821,86,22,3,6,7
6822,86,23,2,2,0
6823,86,24,6,6,10
6824,86,25,5,6,10
6825,86,26,5,2,0
6826,86,27,3,4,0
6827,86,28,7,4,8
6828,86,29,1,2,0
6829,86,30,5,6,8
6830,86,31,2,4,0
6831,86,32,2,4,0
6832,86,33,5,4,5
6833,86,34,6,6,8
6834,86,35,5,4,6
6835,86,36,4,6,4
6836,86,37,4,4,1
6837,86,38,5,4,4
6838,86,39,10,4,0
6839,86,40,9,2,0
6840,86,41,9,4,0
6841,86,42,2,4,0
6842,86,43,8,4,0
6843,86,44,5,4,0
6844,86,45,8,4,0
6845,86,46,3,4,0
6846,86,47,5,4,0
6847,86,48,5,2,0
6848,86,49,0,4,0
6849,86,50,10,6,0
6850,86,51,3,2,0
6851,86,52,8,6,0
6852,86,53,2,6,0
6853,86,54,4,4,0
6854,86,55,9,6,0
6855,86,56,7,2,0
6856,86,57,6,4,0
6857,86,58,6,2,0
6858,86,59,10,6,0
6859,86,60,5,2,0
6860,86,61,5,4,0
6861,86,62,5,6,0
6862,86,63,9,4,0
6863,86,64,6,2,0
6864,86,65,10,4,0
6865,86,66,6,4,0
6866,86,67,3,6,0
6867,86,68,3,2,0
6868,86,69,10,6,0
6869,86,70,4,4,0
6870,86,71,5,6,0
6871,86,72,1,4,0
6872,86,73,8,4,0
6873,86,74,6,2,0
6874,86,75,6,4,0
6875,86,76,5,4,0
6876,86,77,4,6,0
6877,86,78,2,4,0
6878,86,79,4,6,0
6879,86,80,1,6,0
6880,87,1,4,4,6
6881,87,2,4,6,8
6882,87,3,2,4,2
6883,87,4,10,6,20
6884,87,5,3,2,3
6885,87,6,5,6,7
6886,87,7,6,2,4
6887,87,8,7,4,7
6888,87,9,2,4,1
6889,87,10,6,4,9
6890,87,11,3,4,5
6891,87,12,9,4,15
6892,87,13,4,6,9
6893,87,14,7,6,19
6894,87,15,1,4,2
6895,87,16,5,4,9
6896,87,17,8,4,12
6897,87,18,2,4,3
6898,87,19,3,6,5
6899,87,20,0,6,0
6900,87,21,8,2,5
6901,87,22,2,2,2
6902,87,23,10,4,14
6903,87,24,5,4,7
6904,87,25,3,4,4
6905,87,26,7,4,10
6906,87,27,5,2,7
6907,87,28,0,4,0
6908,87,29,5,6,8
6909,87,30,4,2,4
6910,87,31,8,6,14
6911,87,32,4,4,6
6912,87,33,6,2,3
6913,87,34,6,6,13
6914,87,35,3,4,4
6915,87,36,6,2,5
6916,87,37,6,4,9
6917,87,38,2,4,3
6918,87,39,5,4,8
6919,87,40,10,6,15
6920,87,41,10,6,15
6921,87,42,2,2,1
6922,87,43,5,4,7
6923,87,44,9,6,14
6924,87,45,8,4,10
6925,87,46,7,2,5
6926,87,47,1,4,0
6927,87,48,4,2,2
6928,87,49,5,2,4
6929,87,50,0,2,0
6930,87,51,4,4,5
6931,87,52,6,4,8
6932,87,53,9,4,13
6933,87,54,9,2,9
6934,87,55,6,6,10
6935,87,56,9,4,12
6936,87,57,5,4,8
6937,87,58,3,4,3
6938,87,59,10,2,11
6939,87,60,5,2,3
6940,87,61,5,6,9
6941,87,62,4,6,8
6942,87,63,0,4,0
6943,87,64,8,4,11
6944,87,65,10,4,18
6945,87,66,3,2,2
6946,87,67,10,4,15
6947,87,68,4,4,8
6948,87,69,3,6,5
6949,87,70,1,6,1
6950,87,71,6,4,9
6951,87,72,1,2,0
6952,87,73,5,4,7
6953,87,74,5,4,7
6954,87,75,5,2,4
6955,87,76,2,6,3
6956,87,77,10,4,16
6957,87,78,10,2,10
6958,87,79,5,4,6
6959,87,80,5,6,13
6960,88,1,1,2,0
6961,88,2,6,6,12
6962,88,3,4,6,8
6963,88,4,9,4,14
6964,88,5,0,4,0
6965,88,6,6,4,8
6966,88,7,8,2,6
6967,88,8,1,4,0
6968,88,9,10,4,20
6969,88,10,9,4,16
6970,88,11,4,4,4
6971,88,12,3,4,0
6972,88,13,2,2,0
6973,88,14,6,2,4
6974,88,15,10,4,18
6975,88,16,4,4,4
6976,88,17,4,2,0
6977,88,18,5,2,0
6978,88,19,2,6,1
6979,88,20,3,4,2
6980,88,21,4,2,0
6981,88,22,5,2,0
6982,88,23,8,4,12
6983,88,24,5,6,10
6984,88,25,0,6,0
6985,88,26,5,6,10
6986,88,27,10,6,20
6987,88,28,7,2,4
6988,88,29,5,6,10
6989,88,30,5,4,6
6990,88,31,1,4,0
6991,88,32,4,4,4
6992,88,33,2,4,0
6993,88,34,6,4,10
6994,88,35,3,2,0
6995,88,36,7,6,14
6996,88,37,5,4,6
6997,88,38,9,2,8
6998,88,39,10,6,20
6999,88,40,5,4,6
7000,88,41,3,6,4
7001,88,42,5,4,6
7002,88,43,4,4,4
7003,88,44,7,4,10
7004,88,45,8,4,12
7005,88,46,10,4,20
7006,88,47,0,4,0
7007,88,48,4,6,8
7008,88,49,7,4,10
7009,88,50,6,2,4
7010,88,51,6,4,8
7011,88,52,2,4,0
7012,88,53,10,6,20
7013,88,54,3,6,4
7014,88,55,10,2,8
7015,88,56,9,6,18
7016,88,57,5,2,2
7017,88,58,6,6,12
7018,88,59,3,4,0
7019,88,60,5,4,0
7020,88,61,5,4,6
7021,88,62,4,6,6
7022,88,63,10,4,18
7023,88,64,8,4,12
7024,88,65,8,6,16
7025,88,66,0,2,0
7026,88,67,1,6,0
7027,88,68,10,2,8
7028,88,69,2,4,0
7029,88,70,9,4,16
7030,88,71,6,2,2
7031,88,72,3,4,0
7032,88,73,5,2,0
7033,88,74,2,2,0
7034,88,75,5,4,6
7035,88,76,6,4,8
7036,88,77,5,4,5
7037,88,78,5,6,10
7038,88,79,3,2,0
7039,88,80,2,4,0
7040,89,1,3,6,5
7041,89,2,10,6,10
7042,89,3,8,4,10
7043,89,4,5,4,5
7044,89,5,6,6,12
7045,89,6,8,4,12
7046,89,7,5,4,5
7047,89,8,4,6,10
7048,89,9,3,4,5
7049,89,10,4,2,2
7050,89,11,7,6,14
7051,89,12,6,2,3
7052,89,13,5,4,6
7053,89,14,5,2,2
7054,89,15,6,2,3
7055,89,16,1,4,2
7056,89,17,5,2,3
7057,89,18,2,2,0
7058,89,19,0,2,0
7059,89,20,6,4,6
7060,89,21,10,4,10
7061,89,22,2,2,0
7062,89,23,6,4,8
7063,89,24,3,6,6
7064,89,25,7,2,3
7065,89,26,4,6,7
7066,89,27,3,2,2
7067,89,28,2,4,3
7068,89,29,7,4,10
7069,89,30,10,4,12
7070,89,31,8,6,13
7071,89,32,10,6,20
7072,89,33,5,4,7
7073,89,34,10,2,4
7074,89,35,2,6,3
7075,89,36,9,4,10
7076,89,37,5,4,6
7077,89,38,1,2,0
7078,89,39,3,4,3
7079,89,40,1,4,1
7080,89,41,9,2,8
7081,89,42,1,6,3
7082,89,43,7,4,10
7083,89,44,2,4,3
7084,89,45,3,4,4
7085,89,46,4,4,6
7086,89,47,6,4,6
7087,89,48,2,4,3
7088,89,49,5,6,10
7089,89,50,9,4,12
7090,89,51,5,2,2
7091,89,52,10,2,5
7092,89,53,6,2,6
7093,89,54,5,6,10
7094,89,55,5,4,5
7095,89,56,4,6,6
7096,89,57,0,4,0
7097,89,58,5,4,6
7098,89,59,8,4,10
7099,89,60,6,4,10
7100,89,61,0,4,0
7101,89,62,5,6,5
7102,89,63,5,4,6
7103,89,64,10,4,10
7104,89,65,4,4,5
7105,89,66,6,6,8
7106,89,67,4,4,3
7107,89,68,8,2,4
7108,89,69,9,6,16
7109,89,70,9,4,11
7110,89,71,2,4,3
7111,89,72,10,6,20
7112,89,73,5,6,10
7113,89,74,0,6,0
7114,89,75,10,4,20
7115,89,76,4,4,4
7116,89,77,5,2,3
7117,89,78,3,2,0
7118,89,79,3,4,3
7119,89,80,4,2,1
7120,90,1,5,4,10
7121,90,2,9,2,9
7122,90,3,5,4,10
7123,90,4,4,4,8
7124,90,5,3,4,6
7125,90,6,3,4,6
7126,90,7,4,2,4
7127,90,8,1,4,2
7128,90,9,6,4,12
7129,90,10,6,4,12
7130,90,11,6,6,12
7131,90,12,9,6,18
7132,90,13,3,2,3
7133,90,14,0,4,0
7134,90,15,5,6,10
7135,90,16,10,4,20
7136,90,17,2,6,4
7137,90,18,10,2,10
7138,90,19,10,4,20
7139,90,20,2,4,4
7140,90,21,4,2,4
7141,90,22,2,4,4
7142,90,23,5,2,5
7143,90,24,4,4,8
7144,90,25,6,6,12
7145,90,26,4,6,8
7146,90,27,7,6,14
7147,90,28,10,6,20
7148,90,29,4,4,8
7149,90,30,0,2,0
7150,90,31,3,2,3
7151,90,32,7,4,14
7152,90,33,5,4,10
7153,90,34,5,6,10
7154,90,35,5,2,5
7155,90,36,6,2,6
7156,90,37,6,2,6
7157,90,38,4,6,12
7158,90,39,8,4,16
7159,90,40,10,4,20
7160,90,41,3,4,6
7161,90,42,2,4,2
7162,90,43,7,4,14
7163,90,44,5,2,5
7164,90,45,3,6,6
7165,90,46,6,2,6
7166,90,47,10,6,20
7167,90,48,4,4,8
7168,90,49,3,6,9
7169,90,50,1,4,2
7170,90,51,9,4,18
7171,90,52,5,6,10
7172,90,53,4,6,8
7173,90,54,1,6,2
7174,90,55,0,6,0
7175,90,56,5,4,10
7176,90,57,5,4,10
7177,90,58,9,4,18
7178,90,59,2,4,4
7179,90,60,6,4,1
7180,90,61,3,4,6
7181,90,62,5,2,5
7182,90,63,5,6,10
7183,90,64,10,6,20
7184,90,65,10,2,10
7185,90,66,2,2,2
7186,90,67,7,2,7
7187,90,68,8,4,16
7188,90,69,5,4,10
7189,90,70,5,4,10
7190,90,71,8,2,8
7191,90,72,5,4,10
7192,90,73,8,4,16
7193,90,74,6,4,12
7194,90,75,2,2,2
7195,90,76,10,4,20
7196,90,77,0,4,0
7197,90,78,8,6,16
7198,90,79,9,4,18
7199,90,80,1,2,0
7200,91,1,2,2,0
7201,91,2,6,4,0
7202,91,3,5,4,0
7203,91,4,2,6,0
7204,91,5,5,6,0
7205,91,6,6,6,0
7206,91,7,7,4,0
7207,91,8,7,4,0
7208,91,9,9,4,0
7209,91,10,4,4,0
7210,91,11,6,2,0
7211,91,12,10,2,0
7212,91,13,2,4,0
7213,91,14,6,4,0
7214,91,15,0,2,0
7215,91,16,4,4,0
7216,91,17,5,6,0
7217,91,18,8,4,0
7218,91,19,10,4,0
7219,91,20,9,6,0
7220,91,21,3,4,0
7221,91,22,5,2,0
7222,91,23,7,6,0
7223,91,24,4,6,0
7224,91,25,3,4,0
7225,91,26,10,4,0
7226,91,27,3,4,0
7227,91,28,2,4,0
7228,91,29,4,4,0
7229,91,30,0,6,0
7230,91,31,4,2,0
7231,91,32,1,4,0
7232,91,33,5,6,0
7233,91,34,2,4,0
7234,91,35,5,2,0
7235,91,36,0,4,0
7236,91,37,0,4,0
7237,91,38,5,4,0
7238,91,39,8,4,0
7239,91,40,3,6,0
7240,91,41,6,4,0
7241,91,42,3,4,0
7242,91,43,9,4,0
7243,91,44,4,6,0
7244,91,45,5,6,0
7245,91,46,5,4,0
7246,91,47,8,4,0
7247,91,48,7,2,0
7248,91,49,3,2,0
7249,91,50,10,4,0
7250,91,51,5,2,0
7251,91,52,2,2,0
7252,91,53,10,6,0
7253,91,54,6,2,0
7254,91,55,1,6,0
7255,91,56,10,4,0
7256,91,57,6,6,0
7257,91,58,5,4,0
7258,91,59,8,2,0
7259,91,60,3,6,0
7260,91,61,6,4,0
7261,91,62,4,2,0
7262,91,63,4,6,0
7263,91,64,1,2,0
7264,91,65,10,6,0
7265,91,66,9,4,0
7266,91,67,2,4,0
7267,91,68,9,2,0
7268,91,69,4,4,0
7269,91,70,10,6,0
7270,91,71,10,2,0
7271,91,72,5,4,0
7272,91,73,5,4,0
7273,91,74,1,4,0
7274,91,75,5,4,0
7275,91,76,6,2,0
7276,91,77,5,4,0
7277,91,78,5,2,0
7278,91,79,3,2,0
7279,91,80,8,6,0
7280,92,1,9,4,12
7281,92,2,4,4,6
7282,92,3,2,2,1
7283,92,4,10,4,14
7284,92,5,4,4,6
7285,92,6,3,6,6
7286,92,7,2,6,2
7287,92,8,4,6,6
7288,92,9,4,6,6
7289,92,10,5,4,8
7290,92,11,6,2,2
7291,92,12,4,2,0
7292,92,13,5,6,8
7293,92,14,10,4,13
7294,92,15,6,4,8
7295,92,16,3,6,5
7296,92,17,2,4,0
7297,92,18,8,2,6
7298,92,19,6,4,8
7299,92,20,9,4,11
7300,92,21,10,6,12
7301,92,22,6,4,8
7302,92,23,3,2,0
7303,92,24,9,6,15
7304,92,25,5,4,6
7305,92,26,3,2,0
7306,92,27,4,6,5
7307,92,28,0,2,0
7308,92,29,4,2,0
7309,92,30,6,4,6
7310,92,31,10,2,7
7311,92,32,2,4,0
7312,92,33,0,4,0
7313,92,34,2,4,0
7314,92,35,5,2,2
7315,92,36,5,2,3
7316,92,37,10,4,14
7317,92,38,5,4,7
7318,92,39,9,2,6
7319,92,40,8,4,10
7320,92,41,2,2,0
7321,92,42,5,4,7
7322,92,43,10,6,15
7323,92,44,10,2,7
7324,92,45,6,2,4
7325,92,46,10,6,16
7326,92,47,10,4,14
7327,92,48,3,4,1
7328,92,49,8,6,8
7329,92,50,4,4,5
7330,92,51,4,4,5
7331,92,52,6,2,0
7332,92,53,1,2,0
7333,92,54,8,4,9
7334,92,55,5,4,6
7335,92,56,3,4,0
7336,92,57,7,6,7
7337,92,58,7,4,8
7338,92,59,6,6,7
7339,92,60,3,4,0
7340,92,61,0,4,0
7341,92,62,5,4,6
7342,92,63,3,4,0
7343,92,64,7,4,8
7344,92,65,5,6,7
7345,92,66,5,4,6
7346,92,67,2,4,0
7347,92,68,6,6,7
7348,92,69,5,6,7
7349,92,70,8,4,9
7350,92,71,7,2,3
7351,92,72,5,6,6
7352,92,73,5,4,6
7353,92,74,1,4,0
7354,92,75,5,2,0
7355,92,76,5,2,0
7356,92,77,1,6,0
7357,92,78,0,6,0
7358,92,79,1,4,0
7359,92,80,9,4,11
7360,93,1,4,6,10
7361,93,2,5,4,10
7362,93,3,5,2,7
7363,93,4,5,6,10
7364,93,5,9,6,18
7365,93,6,6,4,12
7366,93,7,1,2,2
7367,93,8,5,6,10
7368,93,9,9,4,18
7369,93,10,6,2,10
7370,93,11,4,2,6
7371,93,12,3,4,6
7372,93,13,8,4,16
7373,93,14,10,4,20
7374,93,15,5,4,10
7375,93,16,9,4,18
7376,93,17,4,4,8
7377,93,18,3,6,6
7378,93,19,6,6,12
7379,93,20,6,4,12
7380,93,21,10,4,20
7381,93,22,3,4,6
7382,93,23,8,2,12
7383,93,24,10,2,16
7384,93,25,6,4,12
7385,93,26,3,2,4
7386,93,27,5,2,8
7387,93,28,5,4,10
7388,93,29,5,4,10
7389,93,30,5,4,10
7390,93,31,5,4,10
7391,93,32,10,4,20
7392,93,33,6,2,10
7393,93,34,5,4,10
7394,93,35,5,4,10
7395,93,36,8,4,16
7396,93,37,2,4,4
7397,93,38,0,4,0
7398,93,39,7,6,14
7399,93,40,2,2,3
7400,93,41,9,4,18
7401,93,42,10,6,20
7402,93,43,2,6,4
7403,93,44,6,6,12
7404,93,45,7,4,14
7405,93,46,6,4,12
7406,93,47,3,4,6
7407,93,48,10,6,20
7408,93,49,6,2,10
7409,93,50,2,4,4
7410,93,51,4,4,8
7411,93,52,10,6,20
7412,93,53,2,4,4
7413,93,54,3,2,5
7414,93,55,4,4,8
7415,93,56,1,6,2
7416,93,57,0,2,0
7417,93,58,4,2,6
7418,93,59,2,2,3
7419,93,60,1,4,2
7420,93,61,10,4,20
7421,93,62,4,6,8
7422,93,63,3,6,6
7423,93,64,5,2,7
7424,93,65,8,4,16
7425,93,66,9,2,14
7426,93,67,7,2,10
7427,93,68,0,6,0
7428,93,69,10,2,15
7429,93,70,8,6,16
7430,93,71,5,2,7
7431,93,72,1,4,2
7432,93,73,4,6,8
7433,93,74,3,4,6
7434,93,75,2,4,4
7435,93,76,4,4,8
7436,93,77,5,6,10
7437,93,78,7,4,14
7438,93,79,0,4,0
7439,93,80,5,6,10
7440,94,1,5,4,10
7441,94,2,2,2,2
7442,94,3,7,4,14
7443,94,4,5,4,10
7444,94,5,8,6,20
7445,94,6,6,6,16
7446,94,7,6,4,12
7447,94,8,7,6,15
7448,94,9,10,2,10
7449,94,10,1,2,0
7450,94,11,2,4,2
7451,94,12,3,4,5
7452,94,13,7,2,7
7453,94,14,4,6,8
7454,94,15,8,4,16
7455,94,16,5,6,10
7456,94,17,10,4,20
7457,94,18,3,2,2
7458,94,19,6,4,12
7459,94,20,9,4,15
7460,94,21,2,4,2
7461,94,22,6,4,12
7462,94,23,9,6,20
7463,94,24,3,4,5
7464,94,25,5,2,6
7465,94,26,0,4,0
7466,94,27,9,4,18
7467,94,28,4,6,9
7468,94,29,4,6,8
7469,94,30,3,4,5
7470,94,31,10,2,10
7471,94,32,5,4,9
7472,94,33,1,4,0
7473,94,34,10,6,23
7474,94,35,2,4,2
7475,94,36,5,4,9
7476,94,37,1,4,0
7477,94,38,0,4,0
7478,94,39,1,6,0
7479,94,40,0,6,0
7480,94,41,6,4,12
7481,94,42,5,4,10
7482,94,43,5,2,5
7483,94,44,5,4,10
7484,94,45,8,4,15
7485,94,46,10,4,21
7486,94,47,3,2,2
7487,94,48,10,4,21
7488,94,49,4,4,8
7489,94,50,6,6,13
7490,94,51,9,2,10
7491,94,52,4,4,7
7492,94,53,0,2,0
7493,94,54,4,4,8
7494,94,55,5,4,10
7495,94,56,2,6,3
7496,94,57,10,6,25
7497,94,58,6,2,6
7498,94,59,10,6,24
7499,94,60,2,4,3
7500,94,61,9,4,18
7501,94,62,4,2,4
7502,94,63,5,6,10
7503,94,64,6,2,5
7504,94,65,4,4,7
7505,94,66,2,2,2
7506,94,67,5,4,10
7507,94,68,8,4,15
7508,94,69,3,6,7
7509,94,70,5,2,5
7510,94,71,3,4,4
7511,94,72,8,2,8
7512,94,73,10,4,21
7513,94,74,6,2,6
7514,94,75,3,6,6
7515,94,76,7,4,14
7516,94,77,5,2,5
7517,94,78,5,6,13
7518,94,79,4,2,4
7519,94,80,5,6,11
7520,95,1,10,4,10
7521,95,2,7,4,3
7522,95,3,4,6,0
7523,95,4,2,4,0
7524,95,5,1,6,0
7525,95,6,8,4,0
7526,95,7,6,2,0
7527,95,8,5,6,0
7528,95,9,9,6,0
7529,95,10,3,4,0
7530,95,11,2,4,0
7531,95,12,3,6,0
7532,95,13,2,2,0
7533,95,14,7,2,0
7534,95,15,5,4,0
7535,95,16,3,2,0
7536,95,17,9,4,0
7537,95,18,2,4,0
7538,95,19,8,4,0
7539,95,20,10,2,6
7540,95,21,3,4,0
7541,95,22,3,2,0
7542,95,23,10,4,0
7543,95,24,5,4,0
7544,95,25,0,2,0
7545,95,26,10,4,0
7546,95,27,6,6,0
7547,95,28,9,4,0
7548,95,29,5,4,0
7549,95,30,5,6,0
7550,95,31,4,4,0
7551,95,32,4,6,0
7552,95,33,5,4,0
7553,95,34,5,4,0
7554,95,35,4,4,0
7555,95,36,10,6,0
7556,95,37,4,2,0
7557,95,38,5,6,0
7558,95,39,8,2,0
7559,95,40,0,4,0
7560,95,41,1,4,0
7561,95,42,6,6,0
7562,95,43,1,2,0
7563,95,44,3,6,0
7564,95,45,0,4,0
7565,95,46,10,2,0
7566,95,47,5,2,0
7567,95,48,5,2,0
7568,95,49,7,4,0
7569,95,50,9,2,0
7570,95,51,4,4,0
7571,95,52,4,2,0
7572,95,53,3,4,0
7573,95,54,5,2,0
7574,95,55,2,6,0
7575,95,56,6,4,0
7576,95,57,6,4,0
7577,95,58,10,6,0
7578,95,59,9,4,0
7579,95,60,4,4,0
7580,95,61,1,4,0
7581,95,62,10,6,0
7582,95,63,10,4,0
7583,95,64,2,2,0
7584,95,65,5,2,0
7585,95,66,5,4,0
7586,95,67,6,2,0
7587,95,68,5,6,0
7588,95,69,3,4,0
7589,95,70,5,4,0
7590,95,71,6,2,0
7591,95,72,2,4,0
7592,95,73,7,6,0
7593,95,74,8,4,0
7594,95,75,8,6,0
7595,95,76,4,6,0
7596,95,77,5,4,0
7597,95,78,0,6,0
